projectFspConfigurationName;phoneNumber;preferredLanguage;maxPayments;scope;age;gender;fullName;village;howManyOver65;howManyChronic;howManyDisabilities;howManyPregnantLactating;howManyUnder5;howManyWidows;sum;totalHHSize;nationalId
Safaricom;254615769059;en;2;kisumu.kisumu-west;29;female;Sheila Reese;Otonglo;0;0;0;0;0;1;1;4;39738898
Safaricom;254143477116;en;2;kisumu;48;male;Gary Jackson;Manyatta;0;1;0;0;0;0;1;2;78515906
Safaricom;254418629584;en;2;kisumu.kisumu-east;71;male;Mark Schmidt;Kondele;0;0;0;0;1;1;2;4;36025314
Safaricom;254259515646;en;2;kisumu.kisumu-central;65;male;Taylor Bailey;Milimani;0;1;1;1;1;1;5;7;96629889
Safaricom;254871504806;en;2;kisumu.kisumu-west;74;female;Robin Young;Otonglo;0;1;0;0;0;0;1;4;29655410
Safaricom;254791820700;en;2;turkana;42;male;David Thompson;Kakuma;1;0;0;0;0;1;2;5;30517835
Safaricom;254163252386;en;2;kisumu.kisumu-west;19;male;Philip Rios;Kisian;0;1;0;0;0;0;1;4;33776150
Safaricom;254497874711;en;2;turkana.turkana-north;80;female;Tiffany Burton;Nariemet;0;0;0;1;1;0;2;3;72270726
Safaricom;254524662356;en;2;turkana;48;male;Paul Wolf;Lodwar;0;0;1;1;0;0;2;3;70251043
Safaricom;254294345982;en;2;kisumu;73;male;Michael Macias;Obunga;0;1;0;1;1;1;4;5;96300902
Safaricom;254336718163;en;2;kisumu.kisumu-east;36;male;Mark Weber;Kondele;0;1;0;0;0;1;2;3;94183695
Safaricom;254476754381;en;2;kisumu.kisumu-east;29;male;Eugene Gonzales;Kajulu;0;0;0;0;0;1;1;2;72937522
Safaricom;254161981802;en;2;kisumu.kisumu-west;63;male;Jeremy Turner;Kisian;1;0;0;0;0;1;2;4;46866075
Safaricom;254641097367;en;2;turkana.turkana-north;75;female;Leslie Bell;Nariemet;0;0;0;1;0;0;1;4;19957701
Safaricom;254738388408;en;2;turkana.turkana-north;83;female;Emily Hayes;Nariemet;0;1;0;0;0;1;2;5;17635653
Safaricom;254494096280;en;2;turkana.turkana-north;33;male;Jacob Mitchell;Nakwamekwi;0;0;1;0;1;1;3;4;96525668
Safaricom;254350212721;en;2;kisumu;26;female;Sharon Wyatt;Manyatta;1;0;1;0;0;0;2;5;92545028
Safaricom;254989029305;en;2;kisumu;89;male;Kirk Cruz;Obunga;0;0;0;1;1;1;3;4;87890494
Safaricom;254293581207;en;2;kisumu;80;female;Kristen Conner;Nyalenda;1;1;0;1;0;1;4;5;15505975
Safaricom;254689276443;en;2;turkana;46;female;Joanna Pacheco;Lokichar;0;1;0;0;0;0;1;4;97488142
Safaricom;254337266353;en;2;turkana;87;male;Cole Jacobs;Lodwar;0;1;0;0;0;0;1;3;77292380
Safaricom;254139338621;en;2;kisumu.kisumu-west;31;female;Brittany Brown;Kisian;1;0;0;0;1;0;2;4;23891786
Safaricom;254704089333;en;2;turkana;90;female;Rita Monroe;Lodwar;0;0;1;1;1;1;4;7;21318464
Safaricom;254403130330;en;2;kisumu.kisumu-east;18;male;Jonathan Thompson;Kajulu;0;0;0;0;0;0;0;2;43251599
Safaricom;254904089046;en;2;kisumu.kisumu-west;89;female;Michelle Ritter;Otonglo;0;0;0;0;0;0;0;3;80339290
Safaricom;254125950677;en;2;kisumu.kisumu-central;79;female;Kelly Moore;Nyamasaria;0;0;1;0;1;1;3;5;60043345
Safaricom;254693089332;en;2;kisumu.kisumu-central;63;female;Tabitha Hughes;Nyamasaria;0;0;1;0;0;0;1;2;55414869
Safaricom;254374396600;en;2;turkana;41;male;Michael Williams;Lodwar;0;0;0;0;0;0;0;1;94676162
Safaricom;254581296451;en;2;kisumu.kisumu-east;20;male;Matthew Jones;Kondele;1;1;0;0;0;0;2;4;22684373
Safaricom;254324022132;en;2;kisumu.kisumu-west;81;female;Kristin Hughes;Kisian;0;0;1;0;0;0;1;2;43822301
Safaricom;254386915331;en;2;kisumu;81;female;Misty Douglas;Obunga;1;0;0;1;0;1;3;5;90893133
Safaricom;254525645875;en;2;kisumu.kisumu-east;68;male;Shane Cook;Kondele;1;0;1;0;0;0;2;3;88213973
Safaricom;254327028840;en;2;kisumu.kisumu-central;63;male;Matthew Rangel;Milimani;0;0;0;1;0;1;2;5;51638598
Safaricom;254347038026;en;2;kisumu;88;female;Tracy Hale;Obunga;1;0;1;0;1;1;4;5;62607710
Safaricom;254562662697;en;2;kisumu;57;male;Carl Fletcher;Obunga;1;0;1;0;0;0;2;5;21370793
Safaricom;254793872822;en;2;kisumu.kisumu-west;43;male;Eric Bennett;Otonglo;1;1;0;1;0;1;4;7;54087376
Safaricom;254973691208;en;2;kisumu.kisumu-west;63;male;Robert Santiago;Kisian;1;0;0;1;1;0;3;4;80651318
Safaricom;254955813919;en;2;turkana;87;female;Anna Santiago;Kakuma;1;0;0;0;0;0;1;2;78248169
Safaricom;254272638515;en;2;turkana.turkana-north;62;female;Heidi Cox;Nariemet;0;0;0;1;0;0;1;4;34194479
Safaricom;254568422410;en;2;kisumu.kisumu-east;74;female;Tiffany Peterson;Kajulu;1;0;0;1;0;0;2;5;75266178
Safaricom;254957756118;en;2;kisumu.kisumu-east;71;male;Corey Cooke;Kajulu;0;0;0;0;0;0;0;1;30796389
Safaricom;254355169623;en;2;kisumu.kisumu-east;32;female;Angela Richard;Kondele;1;1;0;0;0;0;2;3;23574883
Safaricom;254270449133;en;2;turkana.turkana-north;86;female;Katie Fernandez;Nakwamekwi;0;0;1;0;0;1;2;4;80669879
Safaricom;254710766142;en;2;kisumu.kisumu-east;31;female;Amanda Rogers;Kondele;0;1;0;0;0;1;2;3;92950779
Safaricom;254340764595;en;2;kisumu.kisumu-east;58;female;Bonnie Bennett;Kondele;0;1;1;1;0;0;3;4;31776452
Safaricom;254261417734;en;2;turkana;43;male;Christopher Schwartz;Lokichar;0;0;0;0;0;0;0;3;93851247
Safaricom;254257849619;en;2;turkana.turkana-north;73;male;Robert Martin;Nakwamekwi;0;0;1;1;1;0;3;5;68743530
Safaricom;254811113688;en;2;kisumu.kisumu-west;49;female;Amanda Diaz;Kisian;0;1;0;0;0;0;1;3;41880763
Safaricom;254573153540;en;2;turkana.turkana-north;18;male;Wayne Bishop;Nakwamekwi;0;0;0;0;0;1;1;3;70254091
Safaricom;254194786654;en;2;kisumu;25;female;Cynthia Allen;Nyalenda;1;0;1;0;1;1;4;6;72950208
Safaricom;254485710749;en;2;turkana.turkana-north;62;male;Stuart Lee;Nakwamekwi;0;0;0;0;1;1;2;3;86560394
Safaricom;254682301967;en;2;kisumu;78;male;William Murray;Manyatta;0;1;1;0;0;0;2;3;47818761
Safaricom;254601285507;en;2;turkana;68;male;Richard Shaw;Kakuma;0;0;0;1;1;1;3;5;66191704
Safaricom;254277728356;en;2;kisumu.kisumu-west;22;male;Vincent Montoya;Otonglo;0;0;0;1;1;0;2;4;91156554
Safaricom;254882865616;en;2;turkana;44;male;Charles Wright;Kakuma;1;0;0;0;0;1;2;4;96057593
Safaricom;254912051081;en;2;turkana.turkana-north;48;female;Karen Watson;Nakwamekwi;0;0;0;1;1;1;3;6;23769360
Safaricom;254667586531;en;2;kisumu.kisumu-central;61;male;Michael Black;Nyamasaria;0;0;0;0;0;1;1;2;26733967
Safaricom;254301824488;en;2;turkana;57;male;Dustin Hines;Lokichar;1;0;0;1;1;1;4;7;46613428
Safaricom;254127624835;en;2;kisumu.kisumu-east;78;female;Joann Palmer;Kondele;1;1;0;0;0;0;2;3;68716573
Safaricom;254558284591;en;2;turkana;51;male;Brandon Lozano;Lokichar;0;1;0;0;0;1;2;3;70549373
Safaricom;254877329660;en;2;kisumu.kisumu-west;35;male;Stephen Arias;Kisian;0;1;1;0;0;0;2;3;65686520
Safaricom;254619864092;en;2;turkana;65;male;Anthony Shaw;Lokichar;1;0;1;0;1;1;4;6;41645597
Safaricom;254205392025;en;2;kisumu.kisumu-central;44;male;James Miller;Milimani;1;0;0;0;0;0;1;3;40137082
Safaricom;254630817026;en;2;kisumu.kisumu-east;53;male;Alfred Galvan;Kajulu;0;1;0;1;0;0;2;3;97236246
Safaricom;254739763134;en;2;turkana;49;female;Gabriela Thomas;Kakuma;0;0;1;1;0;0;2;4;15140967
Safaricom;254429097219;en;2;turkana.turkana-north;61;female;Donna Gallegos;Nariemet;0;1;1;0;0;0;2;5;28628439
Safaricom;254883907908;en;2;turkana.turkana-north;52;male;Peter Harrison;Nakwamekwi;1;1;1;0;0;1;4;6;92590645
Safaricom;254710520656;en;2;kisumu.kisumu-east;49;male;Aaron Miller;Kondele;1;1;0;0;0;0;2;4;44349528
Safaricom;254287912398;en;2;turkana;86;male;Daniel Hernandez;Kakuma;1;0;1;0;0;1;3;5;91722503
Safaricom;254740816206;en;2;turkana;51;female;Kelsey Rodriguez;Kakuma;1;1;0;1;0;0;3;4;48668339
Safaricom;254947504806;en;2;kisumu.kisumu-west;53;male;David Martinez;Kisian;0;1;0;1;0;1;3;4;42002808
Safaricom;254430161085;en;2;turkana.turkana-north;52;female;Jennifer Bauer;Nariemet;0;1;0;0;1;1;3;5;71352751
Safaricom;254598582261;en;2;turkana;33;male;Arthur Copeland;Lokichar;0;0;0;0;1;0;1;2;77085942
Safaricom;254772497083;en;2;turkana.turkana-north;29;male;Kyle Smith;Nakwamekwi;1;0;0;0;1;0;2;5;79172559
Safaricom;254961945298;en;2;turkana;78;male;Kenneth Higgins;Kakuma;1;0;0;1;0;0;2;5;49093864
Safaricom;254149933913;en;2;kisumu;44;male;Jeffrey Mendez;Obunga;0;0;0;1;0;0;1;4;42287985
Safaricom;254176930865;en;2;turkana;58;male;Kenneth Lopez;Lokichar;0;0;0;0;0;0;0;3;99686286
Safaricom;254414272886;en;2;kisumu.kisumu-central;24;female;Angela Villegas;Milimani;0;0;0;0;1;0;1;2;19083764
Safaricom;254302474432;en;2;kisumu.kisumu-east;21;female;Tiffany Stephens;Kondele;0;1;0;0;0;0;1;4;78131950
Safaricom;254375512777;en;2;kisumu.kisumu-central;43;female;Kristen Myers;Nyamasaria;0;0;1;0;0;1;2;3;73100462
Safaricom;254303956102;en;2;kisumu;25;female;Amanda Hughes;Manyatta;0;0;1;0;1;0;2;5;60103798
Safaricom;254151679727;en;2;kisumu.kisumu-west;21;male;David Smith;Kisian;0;1;0;1;0;1;3;4;19067690
Safaricom;254423958355;en;2;turkana;32;female;Haley Quinn;Lodwar;0;0;1;0;0;0;1;2;94323222
Safaricom;254354580589;en;2;turkana.turkana-north;57;female;Ashley Perkins;Nakwamekwi;0;1;0;0;0;1;2;5;54629892
Safaricom;254149940313;en;2;kisumu;90;female;Brandi Bell;Obunga;0;1;1;0;1;0;3;5;55439043
Safaricom;254350033096;en;2;kisumu.kisumu-west;21;male;Robert Thompson;Kisian;0;1;1;1;0;0;3;6;72360629
Safaricom;254130278503;en;2;kisumu;31;male;William Mendoza;Manyatta;0;1;0;0;0;0;1;4;34464938
Safaricom;254448406093;en;2;kisumu.kisumu-west;71;male;Robert Brown;Otonglo;0;0;1;1;0;1;3;5;71428713
Safaricom;254293279513;en;2;kisumu.kisumu-west;84;male;Andrew Harris;Kisian;0;1;0;0;0;0;1;2;36772387
Safaricom;254629027088;en;2;kisumu.kisumu-central;78;female;Stacey Stewart;Nyamasaria;1;1;0;0;0;0;2;5;51617680
Safaricom;254592648555;en;2;kisumu;50;male;Jose Hays;Nyalenda;0;0;1;1;1;1;4;5;82884346
Safaricom;254384191459;en;2;kisumu.kisumu-west;31;female;Kara Johnson;Kisian;0;1;0;1;0;1;3;6;96825515
Safaricom;254541724360;en;2;turkana.turkana-north;27;male;Corey Kelly;Nakwamekwi;0;0;1;0;0;0;1;4;16416148
Safaricom;254740435440;en;2;kisumu.kisumu-central;77;male;Sean Rivera;Nyamasaria;1;0;1;0;0;0;2;3;26706752
Safaricom;254632465437;en;2;kisumu;63;female;Rebecca Kim;Nyalenda;1;1;0;0;0;0;2;3;63690013
Safaricom;254266053132;en;2;kisumu.kisumu-east;68;male;Patrick Kline;Kajulu;0;1;0;0;0;0;1;3;61894582
Safaricom;254978546363;en;2;kisumu.kisumu-central;63;male;Gerald Lopez;Nyamasaria;0;0;1;0;0;0;1;2;76776459
Safaricom;254873225171;en;2;turkana;47;male;Jacob Salinas;Kakuma;0;0;0;0;1;0;1;2;45798645
Safaricom;254975684364;en;2;kisumu.kisumu-central;71;female;Rebecca Acosta;Nyamasaria;1;0;0;0;0;0;1;3;20593403
Safaricom;254425251693;en;2;kisumu.kisumu-west;38;female;Jessica Carney;Otonglo;0;0;1;1;0;1;3;4;34220459
Safaricom;254209185264;en;2;kisumu.kisumu-west;58;female;Kimberly Morris;Otonglo;1;0;0;0;1;0;2;3;20746667
Safaricom;254667773601;en;2;kisumu.kisumu-central;18;male;Garrett Phillips;Nyamasaria;1;1;0;0;1;0;3;4;69849800
Safaricom;254257551628;en;2;kisumu.kisumu-east;80;female;Lindsey Simmons;Kajulu;0;0;1;0;1;0;2;5;69580374
Safaricom;254764684169;en;2;turkana.turkana-north;38;female;Heather Williams;Nariemet;0;0;0;1;1;0;2;5;57319709
Safaricom;254122243238;en;2;kisumu.kisumu-west;85;male;Lucas Graham;Kisian;0;1;1;0;1;0;3;4;95828117
Safaricom;254515912633;en;2;kisumu;71;male;William Gould;Manyatta;0;0;1;0;0;1;2;3;20071854
Safaricom;254654578570;en;2;kisumu.kisumu-central;32;female;Megan Sullivan;Milimani;0;1;0;0;1;1;3;4;78865239
Safaricom;254628840892;en;2;kisumu;84;female;Rebecca Shelton;Manyatta;0;0;0;1;1;0;2;3;14179623
Safaricom;254921562066;en;2;kisumu.kisumu-east;19;female;Brenda Lawson;Kajulu;0;1;0;0;0;0;1;3;68810561
Safaricom;254120383154;en;2;turkana.turkana-north;78;male;Andrew Jones;Nakwamekwi;0;0;1;0;0;0;1;2;96592295
Safaricom;254522526771;en;2;turkana;52;male;Jacob Reyes;Lokichar;0;0;0;0;0;1;1;2;86134287
Safaricom;254794171976;en;2;turkana.turkana-north;22;male;Andrew Hernandez;Nariemet;1;1;1;0;0;0;3;6;70387584
Safaricom;254364565631;en;2;turkana;26;male;Travis Watson;Lodwar;0;0;1;1;0;0;2;5;20319387
Safaricom;254322968650;en;2;kisumu.kisumu-east;58;male;Kenneth Moreno;Kajulu;0;0;0;1;0;1;2;4;63423225
Safaricom;254992087458;en;2;kisumu.kisumu-central;74;male;Ernest Ramirez;Milimani;1;0;0;0;0;1;2;3;25226815
Safaricom;254295886797;en;2;turkana;21;female;Allison Lopez;Kakuma;1;0;0;1;0;0;2;3;79490594
Safaricom;254923475270;en;2;kisumu.kisumu-central;43;male;James Hoffman;Milimani;1;1;1;0;0;1;4;6;45135070
Safaricom;254158009049;en;2;kisumu.kisumu-central;21;female;Patricia Padilla;Milimani;0;0;0;1;0;0;1;2;38799154
Safaricom;254188083901;en;2;turkana;22;female;Whitney Mitchell;Lokichar;0;0;0;0;1;0;1;3;75927774
Safaricom;254342234772;en;2;kisumu.kisumu-east;36;male;Curtis Taylor;Kajulu;1;0;0;0;0;0;1;3;19939096
Safaricom;254243363506;en;2;kisumu;25;male;Jesse Roach;Nyalenda;0;0;1;0;0;0;1;4;69741812
Safaricom;254853862353;en;2;kisumu.kisumu-central;57;female;Yolanda Cochran;Nyamasaria;1;1;1;0;1;0;4;7;52894344
Safaricom;254727785330;en;2;kisumu.kisumu-east;22;male;Michael Mckinney;Kajulu;0;0;0;1;0;1;2;3;83819367
Safaricom;254229259433;en;2;kisumu;30;female;Kimberly Vance;Obunga;0;1;0;1;0;1;3;4;31139996
Safaricom;254827300488;en;2;kisumu.kisumu-east;82;male;Michael Ho;Kajulu;1;1;1;0;1;1;5;8;95590648
Safaricom;254871513791;en;2;kisumu.kisumu-west;67;female;Carrie Ward;Otonglo;0;0;0;0;0;1;1;3;40097200
Safaricom;254139995974;en;2;turkana.turkana-north;76;female;Barbara Harris;Nakwamekwi;0;1;0;0;1;1;3;4;28639738
Safaricom;254644162453;en;2;kisumu;74;male;David Snyder;Nyalenda;0;0;1;0;0;0;1;4;58438711
Safaricom;254974516786;en;2;turkana.turkana-north;24;female;Kristen Wood;Nariemet;0;0;0;1;0;1;2;4;84040798
Safaricom;254220225952;en;2;kisumu.kisumu-central;66;female;Beverly Henson;Nyamasaria;0;1;0;0;0;0;1;2;18824561
Safaricom;254754153772;en;2;kisumu.kisumu-east;89;female;Ellen Key;Kajulu;1;0;1;1;0;0;3;5;74245343
Safaricom;254633107955;en;2;kisumu.kisumu-west;79;female;Kelly Hammond;Otonglo;0;1;1;0;1;0;3;6;87161840
Safaricom;254313677582;en;2;turkana.turkana-north;46;male;Benjamin Compton;Nakwamekwi;1;0;0;0;0;0;1;2;96213226
Safaricom;254000000001;en;2;kisumu.kisumu-west;87;male;Benjamin Owens;Otonglo;1;0;0;1;0;1;3;4;79438885
Safaricom;254701230323;en;2;turkana.turkana-north;49;male;Gregory Humphrey;Nariemet;0;1;0;1;1;0;3;4;83994695
Safaricom;254917550676;en;2;turkana;89;female;Margaret White;Lodwar;0;1;1;1;1;0;4;6;27318510
Safaricom;254370852747;en;2;turkana;44;female;Jessica Bartlett;Lokichar;0;0;1;0;0;1;2;3;17437386
Safaricom;254914536316;en;2;kisumu;56;male;Ronald Holmes;Manyatta;1;0;1;0;0;0;2;4;50818905
Safaricom;254409776284;en;2;kisumu.kisumu-central;79;male;Christopher Morris;Nyamasaria;0;0;0;0;0;0;0;2;40262109
Safaricom;254869172974;en;2;turkana.turkana-north;32;female;Hannah Everett;Nakwamekwi;0;1;0;1;0;0;2;5;48124318
Safaricom;254868964757;en;2;kisumu;31;male;Ryan King;Manyatta;0;1;1;0;1;0;3;4;95235919
Safaricom;254603135658;en;2;kisumu.kisumu-central;90;female;Tina Hill;Milimani;1;0;0;0;1;1;3;6;93889081
Safaricom;254838580618;en;2;kisumu;31;female;Elizabeth Ferguson;Obunga;1;1;1;0;1;0;4;6;77454225
Safaricom;254825623082;en;2;kisumu.kisumu-east;74;female;Margaret Vargas;Kondele;0;1;0;0;1;0;2;4;87933054
Safaricom;254997651397;en;2;kisumu.kisumu-central;56;female;Brittany Hopkins;Nyamasaria;0;0;0;0;0;1;1;2;91220369
Safaricom;254667686686;en;2;kisumu.kisumu-central;46;female;Gail Bradshaw;Milimani;0;0;0;0;0;1;1;2;15529005
Safaricom;254442515335;en;2;kisumu.kisumu-east;24;male;Roger Johnson;Kajulu;0;0;0;0;1;1;2;5;16101779
Safaricom;254299030266;en;2;turkana;18;female;Tiffany Wise;Kakuma;0;0;0;1;0;0;1;3;45521514
Safaricom;254523796159;en;2;kisumu.kisumu-west;88;female;Marilyn Wang;Otonglo;1;0;0;1;0;1;3;6;65913331
Safaricom;254726797530;en;2;kisumu.kisumu-east;43;female;Lisa Johnson;Kajulu;0;0;1;0;0;0;1;3;94176528
Safaricom;254526336297;en;2;kisumu.kisumu-west;46;male;Joshua May;Otonglo;0;0;0;0;1;0;1;4;50546385
Safaricom;254850022622;en;2;kisumu.kisumu-west;32;female;Karen Ballard;Otonglo;1;1;0;1;0;0;3;4;64504816
Safaricom;254814055800;en;2;kisumu;83;female;Elizabeth Jones;Nyalenda;0;0;0;0;0;0;0;3;18041391
Safaricom;254850875077;en;2;kisumu.kisumu-central;44;female;Brooke Perry;Nyamasaria;0;1;0;0;0;1;2;3;72336371
Safaricom;254984676559;en;2;kisumu.kisumu-east;60;male;Damon Lawson;Kajulu;0;0;0;0;1;0;1;4;51954112
Safaricom;254302939141;en;2;kisumu.kisumu-central;22;female;Shannon Flores;Milimani;1;1;1;1;0;0;4;7;56354851
Safaricom;254715936081;en;2;kisumu.kisumu-central;51;male;William Anderson;Milimani;1;0;0;0;0;1;2;4;59733063
Safaricom;254405096624;en;2;kisumu.kisumu-central;79;male;Jose Rodriguez;Nyamasaria;0;1;0;1;0;1;3;6;42445506
Safaricom;254355101405;en;2;turkana;86;male;John Adams;Lodwar;0;0;0;0;1;0;1;3;43275109
Safaricom;254685292045;en;2;kisumu;43;male;Charles Williams;Nyalenda;0;1;1;0;1;0;3;6;61559717
Safaricom;254159062251;en;2;turkana.turkana-north;50;female;Sharon Barnes;Nariemet;0;0;0;0;0;0;0;1;31434525
Safaricom;254810609161;en;2;turkana.turkana-north;64;male;Robert Peck;Nariemet;0;1;1;0;0;1;3;5;51971886
Safaricom;254296182134;en;2;kisumu.kisumu-east;83;female;Cheryl Moore;Kondele;0;0;1;1;0;0;2;3;79085198
Safaricom;254147387994;en;2;kisumu;50;female;Julie Koch;Manyatta;0;0;0;0;0;0;0;2;76755908
Safaricom;254641999472;en;2;kisumu.kisumu-east;75;male;Alexander Landry;Kajulu;0;1;1;0;0;0;2;4;77839607
Safaricom;254894572779;en;2;turkana;62;female;Joyce Allen;Lokichar;1;1;1;0;0;0;3;6;88295121
Safaricom;254377118126;en;2;kisumu.kisumu-central;87;female;Heather Williams;Nyamasaria;0;0;0;1;0;0;1;2;76423575
Safaricom;254817762890;en;2;kisumu.kisumu-central;39;female;Linda Cameron;Nyamasaria;0;0;0;0;1;0;1;4;73161098
Safaricom;254661788150;en;2;turkana;46;male;Dustin Smith;Lokichar;0;0;0;1;1;0;2;4;24428014
Safaricom;254261465437;en;2;kisumu.kisumu-central;29;female;Jessica Khan;Nyamasaria;1;0;1;0;1;0;3;4;59093843
Safaricom;254963554969;en;2;kisumu.kisumu-west;53;female;Pamela Diaz;Otonglo;0;0;1;1;0;0;2;3;63765155
Safaricom;254564823656;en;2;kisumu.kisumu-east;47;male;Anthony Hoffman;Kajulu;0;0;1;0;1;0;2;4;58657117
Safaricom;254134910860;en;2;kisumu.kisumu-central;54;male;Juan Jones;Nyamasaria;0;1;0;0;1;0;2;3;77680031
Safaricom;254698778613;en;2;kisumu;57;female;Joanna Pierce;Nyalenda;0;0;0;0;0;0;0;1;93650068
Safaricom;254160555136;en;2;kisumu;50;male;Michael Wilson;Obunga;1;0;0;0;0;0;1;3;22976369
Safaricom;254300706032;en;2;kisumu.kisumu-central;52;female;Jennifer Norton;Nyamasaria;0;1;1;0;1;0;3;4;55511258
Safaricom;254983811202;en;2;kisumu.kisumu-central;32;female;Kristin Diaz;Nyamasaria;0;0;0;0;0;0;0;3;29363237
Safaricom;254301691467;en;2;kisumu;18;male;Curtis Hicks;Manyatta;1;1;0;0;0;0;2;3;77119320
Safaricom;254665497343;en;2;turkana.turkana-north;42;male;Andrew Williams;Nariemet;0;1;0;0;0;1;2;4;54699966
Safaricom;254282050171;en;2;turkana.turkana-north;28;female;Regina Stone;Nakwamekwi;0;0;0;0;0;0;0;2;29990477
Safaricom;254821396265;en;2;kisumu.kisumu-east;58;female;Lisa Robertson;Kajulu;0;0;0;1;1;0;2;3;54018830
Safaricom;254227506432;en;2;kisumu.kisumu-east;23;male;Timothy Flores;Kondele;0;0;1;1;1;0;3;5;62741471
Safaricom;254539706733;en;2;kisumu;30;male;William Stevenson;Obunga;1;0;0;0;0;1;2;4;50162553
Safaricom;254871572246;en;2;kisumu;66;female;Linda Romero;Nyalenda;0;0;0;1;0;1;2;4;78412668
Safaricom;254531213505;en;2;kisumu.kisumu-east;50;male;Joseph Erickson;Kajulu;0;1;0;0;0;0;1;3;50237208
Safaricom;254746779334;en;2;kisumu;40;male;John Smith;Manyatta;0;0;1;1;1;0;3;6;54458225
Safaricom;254533606447;en;2;kisumu;60;male;Michael Whitney;Obunga;0;1;1;1;0;1;4;5;88343175
Safaricom;254591019861;en;2;kisumu.kisumu-east;85;male;Eric Roach;Kajulu;0;0;0;1;0;0;1;3;94457912
Safaricom;254698043857;en;2;kisumu.kisumu-west;59;male;Alexander Wells;Kisian;1;0;0;0;0;0;1;2;97991930
Safaricom;254122679525;en;2;kisumu.kisumu-central;81;male;Richard Parsons;Nyamasaria;1;0;0;1;0;0;2;3;87528776
Safaricom;254254091931;en;2;kisumu.kisumu-east;46;male;Darren Williams;Kajulu;0;0;0;0;1;0;1;4;74484744
Safaricom;254558765420;en;2;kisumu.kisumu-west;73;male;Christopher Fuller;Otonglo;0;0;0;0;0;0;0;2;93179531
Safaricom;254496957861;en;2;kisumu.kisumu-east;31;female;Patricia James;Kajulu;1;0;0;0;1;0;2;3;42507072
Safaricom;254946686517;en;2;kisumu.kisumu-east;28;male;Andre Vaughan;Kajulu;0;1;1;0;0;1;3;4;24749927
Safaricom;254625281255;en;2;kisumu.kisumu-east;81;female;Cheryl Alexander;Kajulu;0;0;0;1;1;0;2;5;66207740
Safaricom;254678244052;en;2;turkana;41;female;Brittany Vaughn;Lokichar;1;1;1;0;0;0;3;6;65079923
Safaricom;254999545324;en;2;kisumu.kisumu-central;60;female;Kathryn Carr;Milimani;1;1;0;0;0;1;3;5;73297813
Safaricom;254822597001;en;2;kisumu;68;male;Shane Fitzgerald;Obunga;0;1;0;0;0;0;1;4;18359252
Safaricom;254349480564;en;2;kisumu.kisumu-central;86;male;Michael Stone;Nyamasaria;0;1;0;1;1;1;4;5;85280948
Safaricom;254781909834;en;2;turkana.turkana-north;42;female;Erika Bates;Nakwamekwi;0;1;1;1;0;0;3;4;80528349
Safaricom;254578003736;en;2;turkana.turkana-north;77;female;Jamie Frye;Nakwamekwi;1;0;0;0;1;0;2;4;71694994
Safaricom;254734623900;en;2;kisumu.kisumu-central;62;female;Susan Peterson;Milimani;0;1;0;0;0;0;1;4;57551594
Safaricom;254302427806;en;2;kisumu.kisumu-west;20;female;Megan Dillon;Otonglo;0;1;1;0;1;1;4;7;96343485
Safaricom;254255112737;en;2;turkana;48;female;Regina Baker;Lodwar;0;0;1;0;0;0;1;3;74985553
Safaricom;254326458476;en;2;kisumu.kisumu-central;39;female;Cheryl Wright;Milimani;0;0;1;0;0;0;1;4;84905122
Safaricom;254756942458;en;2;kisumu.kisumu-west;60;female;Elizabeth David;Kisian;0;0;0;1;1;0;2;3;49945150
Safaricom;254399363765;en;2;kisumu.kisumu-east;54;male;Ray Bush;Kajulu;1;1;1;0;0;0;3;6;75632882
Safaricom;254744905828;en;2;kisumu;71;female;Emily Bailey;Manyatta;0;1;0;0;0;0;1;2;46702849
Safaricom;254209050805;en;2;kisumu.kisumu-central;28;male;Dwayne Berry;Nyamasaria;1;1;1;0;0;1;4;5;82905845
Safaricom;254215637773;en;2;kisumu.kisumu-west;58;female;Jamie Baird;Otonglo;0;0;0;0;0;0;0;2;56323191
Safaricom;254119837638;en;2;kisumu.kisumu-central;31;female;Tina Ballard;Nyamasaria;0;1;0;0;0;0;1;2;48983895
Safaricom;254877695049;en;2;kisumu.kisumu-west;30;female;Amanda Moses;Kisian;1;0;0;0;0;0;1;4;20607151
Safaricom;254833026426;en;2;kisumu.kisumu-east;46;female;Hannah Ramos;Kondele;0;1;0;0;1;1;3;6;44419327
Safaricom;254665959283;en;2;kisumu.kisumu-central;25;male;Paul Lewis;Nyamasaria;0;0;0;1;0;1;2;3;82286705
Safaricom;254898589647;en;2;kisumu.kisumu-west;38;female;Denise Hoffman;Otonglo;0;0;0;0;1;0;1;3;46456416
Safaricom;254829930037;en;2;kisumu.kisumu-east;71;male;Chad Gilbert;Kajulu;1;1;0;0;0;1;3;6;88763056
Safaricom;254608433081;en;2;turkana.turkana-north;77;male;David Williams;Nakwamekwi;0;0;0;0;1;0;1;2;81275182
Safaricom;254386940660;en;2;kisumu.kisumu-west;40;female;Courtney Hall;Kisian;0;0;0;0;0;0;0;1;23448342
Safaricom;254821209116;en;2;turkana.turkana-north;21;male;Jason Love;Nakwamekwi;0;0;0;0;0;0;0;3;23494908
Safaricom;254773565595;en;2;turkana;47;male;Michael Taylor;Lokichar;0;0;0;0;0;1;1;4;83867070
